Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount_%,Revenue,Profit
O10308,2025-08-31,C1739,P118,S035,4,49.0,20,156.8,42.8
O10309,2025-05-25,C1119,P061,S016,2,73.2,20,117.12,26.56
O10310,2025-07-16,C0852,P131,S019,5,73.0,10,328.5,114.52
O10311,2024-02-25,C2819,P163,S030,5,76.0,15,323.0,95.48
O10312,2024-03-23,C1325,P054,S010,4,126.0,15,428.4,79.65
O10313,2024-09-18,C2455,P108,S033,4,58.0,20,185.6,51.39
O10314,2024-08-13,C0284,P169,S015,2,46.0,15,78.2,22.75
O10315,2025-06-27,C0872,P178,S001,5,64.0,20,256.0,63.51
O10316,2025-07-28,C0790,P081,S015,4,138.0,10,496.8,126.47
O10317,2024-08-10,C0134,P093,S022,2,55.2,20,88.32,16.18
O10318,2024-12-02,C0944,P005,S034,4,153.0,0,612.0,170.57
O10319,2025-10-02,C1799,P047,S019,2,89.0,5,169.1,51.66
O10320,2024-09-08,C2910,P008,S014,1,342.0,0,342.0,153.9
O10321,2024-12-28,C1526,P077,S022,2,156.0,10,280.8,68.62
O10322,2024-10-31,C0961,P176,S014,3,63.6,15,162.18,44.05
O10323,2024-02-12,C2178,P125,S010,3,37.0,5,105.45,19.04
O10324,2025-11-22,C0939,P023,S026,3,302.0,20,724.8,326.16
O10325,2025-11-22,C2353,P135,S004,5,127.0,20,508.0,103.06
O10326,2024-11-23,C2784,P125,S024,5,44.4,10,199.8,56.76
O10327,2024-07-24,C2093,P025,S012,2,87.6,20,140.16,26.62
O10328,2025-06-21,C1243,P066,S005,5,151.2,5,718.2,207.36
O10329,2024-04-11,C0137,P008,S001,4,410.4,0,1641.6,738.72
O10330,2024-02-19,C2571,P110,S019,2,81.0,15,137.7,29.59
O10331,2024-01-10,C2008,P051,S022,1,129.0,20,103.2,26.57
O10332,2025-02-01,C1016,P098,S013,5,101.0,10,454.5,151.94
O10333,2025-12-13,C0969,P133,S033,3,168.0,15,428.4,92.32
O10334,2025-03-04,C0393,P106,S034,3,54.0,15,137.7,44.93
O10335,2025-11-14,C2343,P095,S036,5,85.0,0,425.0,84.15
O10336,2024-08-28,C0638,P025,S033,4,87.6,20,280.32,94.22
O10337,2025-05-01,C2784,P169,S024,4,55.2,15,187.68,47.56
O10338,2024-11-07,C0057,P023,S012,3,302.0,15,770.1,346.54
O10339,2025-07-14,C1784,P050,S015,4,108.0,20,345.6,109.62
O10340,2025-01-14,C0809,P121,S014,4,71.0,20,227.2,69.16
O10341,2024-04-13,C0696,P152,S022,4,71.0,5,269.8,53.47
O10342,2025-11-26,C2657,P131,S007,4,73.0,10,262.8,76.46
O10343,2024-04-15,C2568,P153,S018,2,96.0,15,163.2,49.15
O10344,2024-10-04,C1175,P180,S024,3,43.0,10,116.1,32.72
O10345,2024-08-11,C2503,P149,S016,1,130.0,5,123.5,31.78
O10346,2024-07-16,C1038,P173,S005,4,98.0,5,372.4,99.32
O10347,2024-05-24,C0019,P044,S010,5,84.0,20,336.0,63.62
O10348,2025-02-24,C0501,P143,S013,1,36.0,5,34.2,7.88
O10349,2024-02-02,C2433,P073,S036,2,82.0,15,139.4,35.36
O10350,2024-02-09,C2663,P055,S017,3,100.8,20,241.92,76.19
O10351,2025-02-10,C2689,P167,S022,1,134.0,5,127.3,28.66
O10352,2024-01-11,C0925,P154,S036,2,157.2,15,267.24,85.0
O10353,2025-11-14,C2868,P119,S018,1,305.0,0,305.0,137.25
O10354,2025-09-28,C1174,P143,S029,1,30.0,15,25.5,8.58
O10355,2024-06-15,C2655,P166,S016,3,304.0,5,866.4,389.88
O10356,2024-11-24,C0473,P063,S020,5,112.0,20,448.0,105.65
O10357,2024-12-22,C0974,P174,S018,1,93.0,5,88.35,19.27
O10358,2025-04-02,C1522,P116,S019,4,79.0,10,284.4,74.66
O10359,2024-12-13,C2655,P105,S030,5,81.0,5,384.75,80.37
O10360,2025-10-06,C2438,P160,S036,2,71.0,5,134.9,24.84
O10361,2025-07-04,C0428,P111,S013,4,74.0,10,266.4,82.58
O10362,2024-01-19,C0972,P093,S022,1,46.0,10,41.4,8.78
O10363,2025-10-31,C0259,P079,S034,3,99.6,0,298.8,67.88
O10364,2024-12-27,C1198,P011,S005,5,66.0,10,297.0,68.24
O10365,2025-06-17,C1412,P021,S010,2,70.0,10,126.0,31.32
O10366,2024-07-18,C1174,P050,S015,4,108.0,10,388.8,86.23
O10367,2024-04-30,C2625,P161,S001,2,44.0,15,74.8,25.35
O10368,2025-11-13,C2271,P056,S036,5,47.0,15,199.75,63.95
O10369,2025-02-27,C1828,P105,S023,1,81.0,15,68.85,13.08
O10370,2025-09-18,C2974,P156,S020,2,80.4,10,144.72,31.89
O10371,2025-12-13,C1876,P044,S026,5,100.8,15,428.4,148.86
O10372,2024-11-17,C1892,P115,S013,2,60.0,10,108.0,37.43
O10373,2024-05-09,C2075,P166,S035,4,304.0,10,1094.4,492.48
O10374,2024-03-28,C2067,P084,S030,4,88.0,0,352.0,112.75
O10375,2024-08-08,C1636,P122,S008,3,62.4,0,187.2,35.31
O10376,2024-06-05,C2008,P172,S017,3,86.0,0,258.0,73.86
O10377,2024-09-16,C0983,P035,S032,3,103.2,20,247.68,72.42
O10378,2024-10-07,C1520,P094,S025,3,58.0,10,156.6,48.79
O10379,2024-04-29,C2420,P080,S024,1,46.0,15,39.1,12.78
O10380,2024-07-20,C0299,P077,S030,2,156.0,20,249.6,70.67
O10381,2025-01-18,C1924,P141,S001,2,154.0,15,261.8,82.94
O10382,2025-06-11,C0926,P162,S016,3,160.0,15,408.0,90.32
O10383,2025-07-01,C1360,P055,S034,4,84.0,0,336.0,67.95
O10384,2024-11-03,C0381,P048,S019,1,536.0,10,482.4,217.08
O10385,2025-06-20,C0345,P059,S027,4,40.8,5,155.04,48.25
O10386,2024-05-08,C0225,P026,S031,5,60.0,10,270.0,67.68
O10387,2025-10-08,C2380,P052,S006,5,44.0,10,198.0,63.87
O10388,2024-01-10,C0399,P053,S008,4,57.0,5,216.6,44.26
O10389,2024-10-15,C2241,P170,S016,4,57.6,0,230.4,51.92
O10390,2025-08-19,C2939,P052,S035,1,44.0,15,37.4,9.62
O10391,2025-06-12,C0482,P086,S013,5,60.0,5,285.0,99.0
O10392,2024-04-09,C2904,P119,S033,1,305.0,5,289.75,130.39
O10393,2025-05-12,C2212,P152,S030,5,71.0,15,301.75,96.29
O10394,2025-12-15,C1981,P065,S016,4,80.4,15,273.36,61.73
O10395,2024-04-08,C0247,P020,S017,5,96.0,0,480.0,118.74
O10396,2025-12-08,C1289,P088,S027,1,170.0,10,153.0,33.25
O10397,2024-05-11,C0230,P080,S019,2,46.0,20,73.6,21.44
O10398,2024-06-03,C1086,P099,S001,5,121.0,0,605.0,148.62
O10399,2025-03-30,C1792,P110,S033,1,81.0,0,81.0,26.83
O10400,2025-01-16,C2320,P072,S019,2,85.2,0,170.4,57.76
O10401,2024-06-15,C0360,P015,S002,2,38.0,5,72.2,16.61
O10402,2025-05-20,C1889,P166,S021,1,304.0,0,304.0,136.8
O10403,2024-07-02,C2384,P098,S029,1,101.0,20,80.8,21.1
O10404,2024-08-23,C2557,P153,S010,3,96.0,10,259.2,59.24
O10405,2025-10-24,C0596,P048,S020,1,536.0,20,428.8,192.96
O10406,2024-10-06,C0653,P081,S036,5,165.6,15,703.8,203.03
O10407,2024-08-12,C0736,P127,S013,3,348.0,5,991.8,446.31
O10408,2025-12-30,C0709,P145,S015,1,140.0,20,112.0,34.97
O10409,2024-04-26,C0941,P083,S001,1,149.0,20,119.2,38.96
O10410,2025-07-07,C1553,P138,S033,2,485.0,15,824.5,371.02
O10411,2025-09-10,C1044,P019,S025,4,108.0,0,432.0,140.38
O10412,2025-06-26,C1621,P051,S029,1,154.8,20,123.84,25.97
O10413,2024-12-05,C2755,P090,S009,5,251.0,5,1192.25,536.51
O10414,2025-08-08,C1893,P124,S008,5,45.0,0,225.0,65.14
O10415,2025-02-12,C0246,P180,S011,5,51.6,0,258.0,89.65
O10416,2025-11-27,C1886,P030,S013,4,151.0,0,604.0,144.25
O10417,2025-10-26,C2915,P054,S027,5,151.2,15,642.6,197.38
O10418,2024-07-19,C1471,P095,S004,3,102.0,10,275.4,68.65
O10419,2025-10-31,C1240,P031,S032,3,100.0,5,285.0,99.14
O10420,2025-03-24,C0447,P041,S008,1,112.0,20,89.6,27.35
O10421,2025-04-25,C0570,P080,S013,2,46.0,15,78.2,15.07
O10422,2024-11-03,C1950,P114,S013,1,198.0,15,168.3,33.75
O10423,2024-07-08,C0372,P053,S018,5,57.0,20,228.0,75.34
O10424,2024-01-11,C2012,P089,S006,5,84.0,10,378.0,124.81
O10425,2024-12-03,C0457,P011,S014,4,66.0,20,211.2,48.44
O10426,2024-07-05,C1316,P105,S007,4,81.0,15,275.4,53.52
O10427,2025-08-08,C1910,P179,S012,4,89.0,0,356.0,97.56
O10428,2024-06-26,C1234,P103,S018,4,92.4,15,314.16,91.22
O10429,2025-09-03,C0366,P118,S016,5,49.0,0,245.0,60.19
O10430,2025-03-30,C1637,P172,S030,4,86.0,10,309.6,102.5
O10431,2025-05-25,C2223,P021,S020,5,70.0,20,280.0,79.25
O10432,2025-05-07,C0191,P133,S016,5,168.0,10,756.0,239.14
O10433,2025-10-18,C1603,P029,S013,2,126.0,5,239.4,60.99
O10434,2024-07-20,C2408,P133,S008,3,201.6,10,544.32,184.53
O10435,2024-09-03,C1350,P098,S034,3,101.0,10,272.7,59.35
O10436,2025-01-23,C2502,P130,S022,4,69.0,20,220.8,49.92
O10437,2025-12-27,C2569,P155,S002,2,532.0,20,851.2,383.04
O10438,2025-01-07,C1972,P101,S006,3,480.0,5,1368.0,615.6
O10439,2025-06-25,C2382,P039,S033,1,586.0,15,498.1,224.14
O10440,2024-03-02,C1945,P041,S011,4,112.0,5,425.6,125.26
O10441,2025-08-31,C1149,P130,S021,3,82.8,20,198.72,66.66
O10442,2025-09-10,C1886,P113,S012,2,109.2,20,174.72,44.12
O10443,2025-06-13,C1018,P020,S018,1,96.0,20,76.8,24.37
O10444,2024-02-17,C2737,P012,S012,4,465.6,10,1676.16,754.27
O10445,2024-10-22,C0230,P044,S034,5,100.8,20,403.2,95.45
O10446,2024-08-13,C0067,P070,S026,3,109.2,20,262.08,72.06
O10447,2025-01-20,C1381,P102,S008,1,146.0,0,146.0,50.07
O10448,2025-09-02,C1382,P141,S014,1,184.8,20,147.84,31.62
O10449,2024-01-28,C1995,P062,S007,5,112.0,10,504.0,101.87
O10450,2024-03-24,C0030,P081,S024,2,138.0,5,262.2,49.68
O10451,2024-06-19,C0471,P149,S019,2,130.0,10,234.0,80.37
O10452,2024-10-03,C0933,P052,S009,1,44.0,15,37.4,12.52
O10453,2025-03-16,C0140,P039,S013,3,586.0,5,1670.1,751.54
O10454,2024-01-29,C1712,P006,S004,4,127.0,0,508.0,106.71
O10455,2025-01-28,C2030,P159,S035,5,75.0,20,300.0,85.44
O10456,2024-08-25,C0498,P061,S018,2,61.0,0,122.0,33.67
O10457,2025-06-23,C2623,P096,S003,4,128.4,5,487.92,115.92
O10458,2025-03-06,C0517,P024,S014,1,106.8,5,101.46,24.42
O10459,2025-10-04,C2785,P113,S027,3,91.0,10,245.7,71.84
O10460,2024-05-24,C1559,P122,S021,5,52.0,15,221.0,72.34
O10461,2024-02-10,C0008,P166,S014,1,304.0,10,273.6,123.12
O10462,2025-10-06,C0713,P031,S032,4,100.0,15,340.0,91.76
O10463,2025-06-15,C1911,P165,S032,5,139.0,10,625.5,206.33
O10464,2025-02-20,C0737,P156,S028,4,67.0,20,214.4,53.54
O10465,2024-06-23,C2088,P034,S032,3,43.0,20,103.2,29.19
O10466,2025-09-24,C1419,P070,S028,5,109.2,0,546.0,149.27
O10467,2025-09-27,C1802,P083,S015,4,178.8,0,715.2,240.71
O10468,2025-09-19,C2716,P176,S021,1,53.0,0,53.0,13.26
O10469,2025-09-05,C0384,P003,S017,5,38.0,5,180.5,55.39
O10470,2025-06-08,C1905,P005,S016,3,153.0,20,367.2,108.17
O10471,2025-03-17,C0317,P032,S009,4,130.0,10,468.0,150.44
O10472,2024-09-16,C1649,P165,S030,2,139.0,10,250.2,64.5
O10473,2024-03-03,C2767,P005,S009,1,183.6,5,174.42,33.48
O10474,2025-01-05,C1569,P105,S007,2,81.0,10,145.8,37.97
O10475,2024-12-09,C1241,P069,S011,2,94.0,20,150.4,35.24
O10476,2025-07-17,C1406,P159,S028,5,75.0,15,318.75,104.4
O10477,2025-08-06,C0956,P114,S010,1,165.0,20,132.0,26.84
O10478,2024-05-19,C2002,P055,S021,1,84.0,5,79.8,25.72
O10479,2025-03-27,C0948,P025,S025,5,73.0,15,310.25,58.83
O10480,2025-07-15,C2971,P027,S030,4,55.2,5,209.76,60.25
O10481,2024-05-11,C2223,P049,S014,4,120.0,15,408.0,137.33
O10482,2024-03-27,C2422,P050,S025,5,90.0,20,360.0,97.25
O10483,2024-08-26,C0983,P044,S022,5,84.0,15,357.0,96.54
O10484,2025-06-08,C1718,P091,S028,2,555.6,10,1000.08,450.04
O10485,2024-10-05,C2766,P035,S023,5,86.0,10,387.0,125.2
O10486,2024-08-19,C0768,P016,S024,3,60.0,5,171.0,36.91
O10487,2024-12-17,C0856,P035,S005,5,86.0,20,344.0,116.75
O10488,2024-08-15,C0201,P054,S001,2,126.0,0,252.0,69.8
O10489,2024-07-24,C0862,P133,S035,2,201.6,20,322.56,103.58
O10490,2024-05-13,C2887,P126,S007,5,62.0,5,294.5,85.01
O10491,2025-06-18,C1860,P118,S012,4,58.8,15,199.92,47.61
O10492,2025-01-05,C2547,P059,S025,4,34.0,10,122.4,40.54
O10493,2025-11-04,C1878,P103,S027,2,77.0,15,130.9,29.58
O10494,2024-10-12,C0542,P030,S019,5,151.0,10,679.5,184.22
O10495,2025-03-19,C0469,P173,S016,2,98.0,20,156.8,32.18
O10496,2025-10-15,C1482,P144,S005,1,369.0,15,313.65,141.14
O10497,2025-11-13,C0258,P105,S034,4,81.0,5,307.8,95.33
O10498,2024-08-05,C2990,P033,S020,4,139.2,5,528.96,123.2
O10499,2024-05-22,C1910,P045,S031,4,51.0,5,193.8,38.66
O10500,2024-12-18,C2705,P163,S019,3,76.0,10,205.2,44.63
O10501,2024-06-13,C0366,P145,S007,1,140.0,5,133.0,29.85
O10502,2024-08-17,C2978,P180,S024,4,43.0,20,137.6,32.8
O10503,2025-01-18,C0274,P137,S028,4,36.0,5,136.8,31.8
O10504,2025-08-18,C0659,P002,S028,4,74.0,15,251.6,74.81
O10505,2025-12-23,C1921,P087,S008,2,464.4,20,743.04,334.37
O10506,2024-07-30,C1240,P034,S004,1,51.6,10,46.44,12.32
O10507,2024-07-11,C2261,P051,S011,2,129.0,5,245.1,65.17
O10508,2025-05-30,C1354,P017,S005,3,170.0,20,408.0,134.03
O10509,2024-06-19,C2999,P109,S003,4,167.0,20,534.4,143.64
O10510,2025-10-13,C2760,P023,S011,4,302.0,10,1087.2,489.24
O10511,2024-02-07,C0198,P175,S018,1,80.0,10,72.0,21.81
O10512,2025-06-06,C2287,P062,S006,5,134.4,10,604.8,189.25
O10513,2024-01-04,C0155,P057,S034,2,101.0,10,181.8,61.87
O10514,2025-08-17,C2419,P082,S019,3,289.0,0,867.0,390.15
O10515,2025-09-02,C2962,P041,S023,4,112.0,5,425.6,86.15
O10516,2025-05-20,C2965,P027,S010,4,46.0,20,147.2,35.6
O10517,2025-12-15,C3000,P027,S017,3,46.0,10,124.2,37.7
O10518,2024-10-28,C2935,P129,S004,5,51.0,15,216.75,65.31
O10519,2024-10-29,C2211,P139,S021,3,112.0,5,319.2,100.75
O10520,2025-07-04,C1291,P113,S001,1,109.2,15,92.82,20.45
O10521,2025-02-07,C1593,P136,S022,3,55.0,0,165.0,47.56
O10522,2025-10-24,C1703,P037,S003,5,154.8,10,696.6,131.52
O10523,2025-06-07,C2584,P066,S017,4,151.2,0,604.8,191.77
O10524,2024-01-16,C0481,P056,S020,2,47.0,10,84.6,23.2
O10525,2025-01-22,C0073,P145,S016,3,140.0,20,336.0,76.87
O10526,2024-07-16,C0025,P004,S005,3,81.0,15,206.55,43.26
O10527,2025-08-08,C0610,P048,S036,2,643.2,10,1157.76,520.99
O10528,2024-08-07,C0402,P176,S028,4,53.0,20,169.6,49.06
O10529,2025-05-19,C2105,P113,S009,1,91.0,5,86.45,19.38
O10530,2024-12-04,C2515,P031,S013,5,100.0,10,450.0,93.64
O10531,2025-04-01,C1383,P055,S025,5,84.0,5,399.0,105.23
O10532,2025-11-21,C2351,P077,S029,5,156.0,15,663.0,188.06
O10533,2024-12-16,C2084,P057,S002,4,121.2,15,412.08,140.84
O10534,2025-09-11,C2624,P084,S028,3,105.6,0,316.8,72.47
O10535,2024-01-27,C0980,P115,S017,4,50.0,0,200.0,49.2
O10536,2024-10-13,C2111,P102,S014,4,146.0,20,467.2,145.37
O10537,2024-07-11,C0792,P067,S030,3,162.0,10,437.4,113.84
O10538,2025-04-15,C2286,P055,S035,2,84.0,0,168.0,41.93
O10539,2025-09-06,C1221,P003,S013,3,38.0,15,96.9,25.34
O10540,2025-09-13,C2990,P067,S034,4,162.0,10,583.2,151.45
O10541,2024-10-08,C1996,P137,S032,4,36.0,5,136.8,46.54
O10542,2025-05-20,C1772,P018,S002,5,52.8,15,224.4,60.96
O10543,2024-07-17,C2830,P015,S028,5,45.6,5,216.6,47.36
O10544,2025-03-09,C2375,P061,S009,1,61.0,15,51.85,10.96
O10545,2024-05-06,C0930,P131,S002,4,73.0,10,262.8,82.51
O10546,2025-11-25,C1791,P041,S033,5,112.0,20,448.0,87.58
O10547,2025-04-13,C0117,P059,S001,3,40.8,20,97.92,19.19
O10548,2025-01-28,C1521,P076,S001,1,93.6,15,79.56,22.65
O10549,2024-08-07,C0405,P071,S020,4,147.6,10,531.36,161.74
O10550,2024-12-24,C0847,P143,S016,2,30.0,20,48.0,10.1
O10551,2025-12-10,C1135,P152,S017,5,71.0,10,319.5,83.76
O10552,2025-06-27,C1794,P056,S002,5,56.4,20,225.6,49.9
O10553,2024-09-15,C2461,P036,S014,3,60.0,0,180.0,52.09
O10554,2025-09-01,C0511,P103,S022,1,77.0,10,69.3,21.72
O10555,2025-03-08,C2141,P015,S012,3,38.0,15,96.9,31.62
O10556,2025-08-21,C0863,P171,S035,4,114.0,10,410.4,87.65
O10557,2024-10-11,C2485,P003,S012,3,45.6,20,109.44,31.26
O10558,2024-07-26,C1958,P115,S020,1,50.0,15,42.5,14.43
O10559,2024-07-19,C2264,P086,S010,2,60.0,15,102.0,29.8
O10560,2024-04-19,C2984,P166,S034,4,304.0,5,1155.2,519.84
O10561,2024-02-23,C1073,P095,S005,4,85.0,20,272.0,70.82
O10562,2025-07-21,C1065,P112,S010,4,136.0,20,435.2,92.89
O10563,2025-04-19,C0978,P161,S009,4,44.0,15,149.6,33.11
O10564,2025-03-14,C1877,P032,S033,3,130.0,0,390.0,120.14
O10565,2025-06-14,C1305,P064,S027,4,87.6,10,315.36,62.81
O10566,2025-02-18,C1848,P029,S035,1,126.0,10,113.4,32.26
O10567,2024-02-21,C0171,P052,S020,2,44.0,0,88.0,16.06
O10568,2025-04-07,C0649,P143,S029,5,30.0,10,135.0,29.47
O10569,2024-11-03,C2503,P178,S028,5,64.0,20,256.0,70.23
O10570,2024-11-02,C0644,P027,S035,4,46.0,5,174.8,37.04
O10571,2024-02-26,C1290,P178,S010,3,64.0,0,192.0,43.25
O10572,2024-10-25,C1452,P066,S011,1,126.0,10,113.4,28.27
O10573,2024-08-26,C0592,P020,S007,1,115.2,10,103.68,27.85
O10574,2024-11-05,C1180,P109,S008,1,167.0,10,150.3,44.86
O10575,2024-05-05,C0613,P142,S022,1,74.4,15,63.24,20.28
O10576,2025-01-19,C2612,P106,S026,5,54.0,10,243.0,54.31
O10577,2025-06-06,C1279,P085,S011,2,134.0,0,268.0,59.53
O10578,2025-03-01,C2017,P112,S006,1,136.0,15,115.6,36.31
O10579,2024-10-30,C0110,P097,S030,1,61.0,0,61.0,11.83
O10580,2025-12-24,C0297,P051,S026,1,129.0,20,103.2,34.31
O10581,2025-02-09,C0822,P108,S007,5,58.0,15,246.5,78.43
O10582,2025-08-30,C0525,P129,S019,1,51.0,10,45.9,15.61
O10583,2024-09-17,C0065,P176,S033,3,53.0,5,151.05,30.79
O10584,2024-10-17,C0341,P109,S034,3,167.0,0,501.0,155.94
O10585,2025-02-16,C0775,P121,S024,2,71.0,0,142.0,49.66
O10586,2024-09-25,C1187,P037,S014,3,129.0,5,367.65,84.1
O10587,2025-01-18,C0478,P160,S033,1,71.0,5,67.45,14.71
O10588,2024-09-29,C0185,P007,S012,5,64.0,15,272.0,78.22
O10589,2025-04-26,C0433,P172,S027,2,86.0,20,137.6,31.83
O10590,2025-12-30,C2010,P145,S029,1,140.0,20,112.0,27.18
O10591,2025-07-24,C2877,P043,S030,1,63.0,20,50.4,11.82
O10592,2025-11-30,C1818,P060,S014,2,464.4,20,743.04,334.37
O10593,2024-10-19,C0841,P074,S036,5,159.0,5,755.25,136.27
O10594,2024-02-02,C0331,P033,S014,4,116.0,10,417.6,113.31
O10595,2024-11-28,C2999,P044,S015,4,100.8,10,362.88,71.78
O10596,2024-06-27,C1356,P172,S017,5,86.0,10,387.0,84.76
O10597,2025-12-05,C2672,P035,S027,4,86.0,5,326.8,89.88
O10598,2024-02-01,C1151,P014,S001,5,57.0,5,270.75,84.56
O10599,2025-11-01,C2296,P163,S032,2,76.0,5,144.4,44.75
O10600,2025-03-18,C1994,P019,S013,2,108.0,15,183.6,54.02
O10601,2025-11-03,C0883,P037,S017,1,154.8,5,147.06,48.03
O10602,2025-02-18,C0144,P038,S020,4,31.0,20,99.2,28.92
O10603,2025-06-02,C1083,P129,S002,3,51.0,20,122.4,22.71
O10604,2024-06-18,C2899,P001,S026,4,79.0,0,316.0,100.86
O10605,2024-12-15,C2972,P090,S028,3,251.0,0,753.0,338.85
O10606,2025-12-25,C1819,P055,S015,2,84.0,5,159.6,45.34
O10607,2024-03-20,C1813,P126,S010,2,62.0,10,111.6,38.16
O10608,2024-11-17,C1912,P075,S017,1,75.0,0,75.0,22.12
O10609,2024-11-27,C2727,P114,S023,1,198.0,15,168.3,56.61
O10610,2024-06-23,C1018,P020,S023,3,96.0,0,288.0,81.48
O10611,2024-04-09,C0996,P103,S034,4,92.4,0,369.6,116.19
O10612,2025-04-13,C1708,P035,S036,5,86.0,15,365.5,72.6
O10613,2024-01-22,C1530,P058,S030,4,74.4,0,297.6,76.48
O10614,2025-03-02,C0294,P034,S003,1,43.0,15,36.55,11.23
O10615,2025-03-14,C1377,P169,S030,3,46.0,0,138.0,46.98
O10616,2024-09-09,C0216,P148,S029,3,161.0,10,434.7,148.78
O10617,2024-04-12,C0698,P136,S023,1,55.0,0,55.0,11.14
O10618,2024-07-19,C0931,P017,S035,3,204.0,5,581.4,118.32
O10619,2025-09-06,C1658,P022,S017,2,42.0,5,79.8,21.96
O10620,2025-08-01,C2171,P125,S026,4,37.0,20,118.4,35.11
O10621,2025-03-27,C0639,P033,S011,1,116.0,10,104.4,32.5
O10622,2025-12-05,C1647,P121,S027,4,71.0,20,227.2,71.09
O10623,2024-11-22,C1755,P061,S003,4,61.0,20,195.2,38.36
O10624,2024-06-27,C1413,P023,S022,2,302.0,15,513.4,231.03
O10625,2024-12-11,C0172,P180,S025,5,43.0,20,172.0,39.59
O10626,2024-05-22,C1323,P143,S033,1,30.0,20,24.0,5.11
O10627,2025-05-10,C1509,P180,S016,5,43.0,10,193.5,58.09
O10628,2024-09-13,C2706,P102,S022,2,175.2,15,297.84,68.53
O10629,2025-02-19,C2664,P041,S013,2,112.0,0,224.0,41.37
O10630,2024-01-03,C2142,P091,S031,1,463.0,10,416.7,187.52
O10631,2025-08-17,C1242,P149,S028,3,130.0,15,331.5,96.76
O10632,2024-06-09,C2116,P130,S017,5,69.0,10,310.5,69.65
O10633,2025-02-19,C0302,P125,S013,3,37.0,10,99.9,21.49
O10634,2025-08-15,C2312,P070,S020,5,109.2,15,464.1,100.29
O10635,2025-11-18,C2094,P134,S032,1,145.2,5,137.94,38.44
O10636,2024-11-16,C1559,P005,S031,4,153.0,20,489.6,104.9
O10637,2025-04-17,C1320,P158,S022,3,497.0,5,1416.45,637.4
O10638,2025-04-27,C1267,P121,S020,5,85.2,20,340.8,114.13
O10639,2025-09-29,C1583,P092,S002,1,111.0,10,99.9,26.92
O10640,2024-07-23,C2151,P028,S009,1,117.6,15,99.96,33.6
O10641,2025-05-16,C0295,P022,S021,1,42.0,5,39.9,13.84
O10642,2025-06-30,C0922,P073,S006,1,82.0,10,73.8,17.78
O10643,2024-04-27,C2317,P032,S021,2,130.0,20,208.0,44.86
O10644,2025-08-11,C2716,P110,S005,5,81.0,10,364.5,71.3
O10645,2024-02-26,C2037,P118,S034,5,49.0,15,208.25,51.65
O10646,2024-04-17,C1668,P177,S032,1,126.0,5,119.7,37.85
O10647,2025-12-13,C1111,P131,S033,4,73.0,5,277.4,75.52
O10648,2024-02-09,C0311,P133,S022,4,168.0,10,604.8,158.19
O10649,2025-04-26,C2547,P155,S021,5,532.0,20,2128.0,957.6
O10650,2024-01-21,C2868,P075,S033,5,75.0,20,300.0,58.17
O10651,2024-06-25,C0565,P134,S032,4,121.0,5,459.8,89.48
O10652,2025-06-13,C1168,P004,S025,3,81.0,20,194.4,35.64
O10653,2024-12-25,C0282,P180,S010,4,43.0,20,137.6,32.21
O10654,2025-03-08,C0751,P170,S034,3,48.0,0,144.0,30.13
O10655,2024-03-06,C1031,P008,S033,1,342.0,0,342.0,153.9
O10656,2024-12-12,C1486,P046,S003,5,139.0,15,590.75,178.77
O10657,2024-11-11,C0861,P160,S013,4,71.0,5,269.8,72.36
O10658,2024-06-06,C2723,P140,S030,5,85.0,15,361.25,99.19
O10659,2025-10-31,C1445,P114,S015,2,198.0,15,336.6,78.81
O10660,2025-01-17,C2924,P028,S036,2,98.0,10,176.4,43.62
O10661,2025-11-13,C2881,P116,S010,5,79.0,15,335.75,83.21
O10662,2025-11-26,C0256,P011,S027,2,66.0,15,112.2,30.56
O10663,2025-09-12,C2935,P111,S029,3,74.0,0,222.0,64.49
O10664,2024-04-28,C2883,P161,S036,1,44.0,0,44.0,13.36
O10665,2025-05-07,C2665,P088,S012,2,204.0,5,387.6,90.64
O10666,2025-04-26,C2729,P177,S019,1,126.0,15,107.1,31.71
O10667,2025-08-05,C2143,P083,S029,5,178.8,10,804.6,273.1
O10668,2025-07-23,C1510,P078,S017,1,75.0,20,60.0,12.72
O10669,2025-03-21,C1133,P012,S014,1,465.6,20,372.48,167.62
O10670,2025-01-02,C0785,P160,S002,2,71.0,15,120.7,30.17
O10671,2025-06-25,C2332,P147,S014,1,74.0,20,59.2,15.54
O10672,2024-09-23,C2837,P003,S034,5,38.0,0,190.0,36.52
O10673,2025-04-23,C2901,P091,S021,5,555.6,5,2639.1,1187.6
O10674,2024-07-20,C1972,P101,S010,2,576.0,10,1036.8,466.56
O10675,2025-03-18,C2562,P054,S024,1,126.0,10,113.4,25.3
O10676,2024-11-17,C0899,P084,S014,2,88.0,0,176.0,39.32
O10677,2025-05-06,C0934,P134,S027,3,121.0,5,344.85,89.36
O10678,2025-05-27,C0835,P162,S023,2,160.0,20,256.0,77.32
O10679,2025-07-18,C0761,P175,S019,3,80.0,15,204.0,59.28
O10680,2025-03-17,C2746,P035,S022,2,86.0,0,172.0,34.48
O10681,2025-08-02,C1632,P171,S026,1,114.0,15,96.9,33.72
O10682,2024-04-16,C2649,P045,S029,2,51.0,10,91.8,25.09
O10683,2024-07-09,C0665,P083,S011,2,178.8,15,303.96,81.81
